Row ID,Order ID,Order Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,State,Sales per Unit,Discount _Flag,Leakage_Flag,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,,,Product Name
8502,CA-2015-102316,03/01/2015,Technology,Phones,15.98,2,0.2,1.20,California,7.992,Normal,Normal,03/03/2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,90045,West,TEC-PH-10000376,,,Plymouth Boxed Rubber Bands by Plymouth
8503,CA-2015-102316,03/01/2015,Furniture,Chairs,184.75,3,0.2,-20.78,California,61.584,Normal,Revenue Leakage,03/03/2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,90045,West,FUR-CH-10003396,,,3.6 Cubic Foot Counter Height Office Refrigerator
8704,CA-2015-133494,03/01/2015,Office Supplies,Appliances,3.55,2,0.2,0.44,Pennsylvania,1.776,Normal,Normal,05/03/2015,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,19120,East,OFF-AP-10002906,,,Advantus Panel Wall Acrylic Frame
8781,CA-2015-133585,03/01/2015,Office Supplies,Art,55.33,2,0.2,6.22,Texas,27.664,Normal,Normal,04/03/2015,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,77070,Central,OFF-AR-10003696,,,Avery 480
8782,CA-2015-133585,03/01/2015,Furniture,Bookcases,1228.00,6,0.32,-36.12,Texas,204.6664,Normal,Revenue Leakage,04/03/2015,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,77070,Central,FUR-BO-10001811,,,Aastra 57i VoIP phone
9445,CA-2015-104052,03/01/2015,Technology,Phones,95.84,4,0.2,34.74,Texas,23.96,Normal,Normal,02/03/2015,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,75019,Central,TEC-PH-10003215,,,AT&T CL82213
1450,CA-2015-145821,05/01/2015,Technology,Phones,88.75,3,0.2,11.09,California,29.584,Normal,Normal,07/05/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,90008,West,TEC-PH-10004348,,,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card
3992,CA-2015-161998,05/01/2015,Furniture,Furnishings,63.55,3,0.2,14.30,Florida,21.184,Normal,Normal,05/05/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,33614,South,FUR-FU-10001095,,,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
3993,CA-2015-161998,05/01/2015,Office Supplies,Supplies,41.38,3,0.2,4.65,Florida,13.792,Normal,Normal,05/05/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,33614,South,OFF-SU-10004261,,,Fellowes Bankers Box Stor/Drawer Steel Plus
3994,CA-2015-161998,05/01/2015,Office Supplies,Art,172.70,6,0.2,10.79,Florida,28.784,Normal,Normal,05/05/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,33614,South,OFF-AR-10004022,,,"Global Value Mid-Back Manager's Chair, Gray"
6348,CA-2015-104486,05/01/2015,Office Supplies,Binders,12.18,1,0.2,4.41,California,12.176,Normal,Normal,06/05/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,94109,West,OFF-BI-10000309,,,Flexible Leather- Look Classic Collection Ring Binder
6349,CA-2015-104486,05/01/2015,Office Supplies,Storage,37.32,3,0,10.45,California,12.44,Normal,Normal,06/05/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,94109,West,OFF-ST-10000876,,,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
6350,CA-2015-104486,05/01/2015,Office Supplies,Supplies,35.06,2,0,10.52,California,17.53,Normal,Normal,06/05/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,94109,West,OFF-SU-10002573,,,Sabrent 4-Port USB 2.0 Hub
3969,US-2015-163685,06/01/2015,Office Supplies,Binders,5.73,8,0.8,-9.16,Texas,0.716,High Discount,Revenue Leakage,05/06/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,78207,Central,OFF-BI-10001890,,,"O'Sullivan Elevations Bookcase, Cherry Finish"
3970,US-2015-163685,06/01/2015,Office Supplies,Paper,42.24,10,0.2,13.20,Texas,4.224,Normal,Normal,05/06/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,78207,Central,OFF-PA-10002606,,,Newell 310
9094,US-2015-132836,06/01/2015,Technology,Phones,299.98,2,0,83.99,Michigan,149.99,Normal,Normal,05/06/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,48227,Central,TEC-PH-10001299,,,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
9095,US-2015-132836,06/01/2015,Office Supplies,Binders,403.68,6,0,181.66,Michigan,67.28,Normal,Normal,05/06/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,48227,Central,OFF-BI-10004224,,,"Southworth 100% Résumé Paper, 24lb."
9096,US-2015-132836,06/01/2015,Technology,Phones,41.90,2,0,11.73,Michigan,20.95,Normal,Normal,05/06/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,48227,Central,TEC-PH-10001300,,,Logitech Wireless Performance Mouse MX for PC and Mac
9097,US-2015-132836,06/01/2015,Office Supplies,Labels,28.91,7,0,13.30,Michigan,4.13,Normal,Normal,05/06/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,48227,Central,OFF-LA-10004178,,,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
9565,CA-2015-161242,06/01/2015,Office Supplies,Paper,11.76,2,0,5.76,California,5.88,Normal,Normal,08/06/2015,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,90045,West,OFF-PA-10001838,,,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
1505,CA-2015-153388,08/01/2015,Office Supplies,Art,6.72,4,0,3.36,California,1.68,Normal,Normal,07/08/2015,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,90004,West,OFF-AR-10001868,,,Southworth Parchment Paper & Envelopes
1506,CA-2015-153388,08/01/2015,Furniture,Tables,1004.98,6,0.2,-175.87,California,167.496,Normal,Revenue Leakage,07/08/2015,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,90004,West,FUR-TA-10003715,,,Tennsco Double-Tier Lockers
335,CA-2015-137946,09/01/2015,Office Supplies,Binders,4.75,1,0.2,1.60,California,4.752,Normal,Normal,04/09/2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,90045,West,OFF-BI-10001922,,,GBC Imprintable Covers
336,CA-2015-137946,09/01/2015,Technology,Copiers,959.98,2,0.2,335.99,California,479.992,Normal,Normal,04/09/2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,90045,West,TEC-CO-10001449,,,Self-Adhesive Address Labels for Typewriters by Universal
337,CA-2015-137946,09/01/2015,Office Supplies,Binders,14.37,4,0.2,4.49,California,3.592,Normal,Normal,04/09/2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,90045,West,OFF-BI-10004140,,,Acme Elite Stainless Steel Scissors
2816,CA-2015-104626,09/01/2015,Office Supplies,Binders,114.60,5,0,51.57,Massachusetts,22.92,Normal,Normal,08/09/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,East,OFF-BI-10001510,,,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
2817,CA-2015-104626,09/01/2015,Furniture,Chairs,60.74,1,0,15.19,Massachusetts,60.74,Normal,Normal,08/09/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,East,FUR-CH-10003817,,,"Hot File 7-Pocket, Floor Stand"
2818,CA-2015-104626,09/01/2015,Furniture,Furnishings,124.36,2,0,27.36,Massachusetts,62.18,Normal,Normal,08/09/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,East,FUR-FU-10000308,,,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
2819,CA-2015-104626,09/01/2015,Office Supplies,Storage,1088.76,6,0,315.74,Massachusetts,181.46,Normal,Normal,08/09/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,East,OFF-ST-10003208,,,JM Magazine Binder
1444,CA-2015-166135,10/01/2015,Office Supplies,Storage,139.42,4,0.2,17.43,Colorado,34.856,Normal,Normal,06/10/2015,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,80013,West,OFF-ST-10002974,,,"Lifetime Advantage Folding Chairs, 4/Carton"
6268,CA-2015-115392,10/01/2015,Technology,Phones,311.98,2,0,93.59,Massachusetts,155.99,Normal,Normal,04/10/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,2138,East,TEC-PH-10002496,,,GBC Recycled Regency Composition Covers
6269,CA-2015-115392,10/01/2015,Office Supplies,Binders,22.45,5,0,10.33,Massachusetts,4.49,Normal,Normal,04/10/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,2138,East,OFF-BI-10000829,,,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray"
9035,CA-2015-148873,10/01/2015,Office Supplies,Binders,2.99,4,0.8,-4.49,Illinois,0.748,High Discount,Revenue Leakage,05/10/2015,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,62301,Central,OFF-BI-10003196,,,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
9036,CA-2015-148873,10/01/2015,Technology,Accessories,108.77,4,0.2,2.72,Illinois,27.192,Normal,Normal,05/10/2015,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,62301,Central,TEC-AC-10003657,,,Premium Transparent Presentation Covers by GBC
9489,CA-2015-156566,10/01/2015,Technology,Phones,572.80,2,0.2,50.12,Oregon,286.4,Normal,Normal,04/10/2015,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,97206,West,TEC-PH-10001817,,,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
1647,CA-2015-105221,11/01/2015,Technology,Accessories,35.36,2,0.2,-3.09,Pennsylvania,17.68,Normal,Revenue Leakage,03/11/2015,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,19140,East,TEC-AC-10002323,,,"Tennsco Lockers, Sand"
1648,CA-2015-105221,11/01/2015,Office Supplies,Fasteners,3.17,2,0.2,-0.71,Pennsylvania,1.584,Normal,Revenue Leakage,03/11/2015,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,19140,East,OFF-FA-10001135,,,Aluminum Screw Posts
2294,CA-2015-130995,11/01/2015,Technology,Phones,4.95,1,0,1.34,New York,4.95,Normal,Normal,06/11/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,10009,East,TEC-PH-10000347,,,Loose Memo Sheets
2296,CA-2015-113145,11/01/2015,Office Supplies,Paper,13.52,4,0,6.22,New York,3.38,Normal,Normal,05/11/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,10011,East,OFF-PA-10002659,,,Things To Do Today Pad
2297,CA-2015-113145,11/01/2015,Furniture,Furnishings,259.70,5,0,106.48,New York,51.94,Normal,Normal,05/11/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,10011,East,FUR-FU-10000965,,,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
2298,CA-2015-113145,11/01/2015,Technology,Phones,42.95,1,0,1.29,New York,42.95,Normal,Normal,05/11/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,10011,East,TEC-PH-10001527,,,ACCOHIDE Binder by Acco
2299,CA-2015-113145,11/01/2015,Technology,Accessories,1399.93,7,0,601.97,New York,199.99,Normal,Normal,05/11/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,10011,East,TEC-AC-10001838,,,"Global Leather Task Chair, Black"
2300,CA-2015-113145,11/01/2015,Technology,Phones,503.96,4,0,125.99,New York,125.99,Normal,Normal,05/11/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,10011,East,TEC-PH-10002597,,,"Wirebound Service Call Books, 5 1/2"" x 4"""
2802,US-2015-110163,11/01/2015,Office Supplies,Art,7.88,1,0.2,1.77,Oregon,7.88,Normal,Normal,04/11/2015,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,97301,West,OFF-AR-10001683,,,Avery 500
5860,CA-2015-108119,11/01/2015,Furniture,Tables,301.96,2,0,45.29,Arkansas,150.98,Normal,Normal,08/11/2015,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,72032,South,FUR-TA-10002530,,,Xerox 1922
6551,CA-2015-126739,11/01/2015,Furniture,Chairs,327.56,4,0.1,21.84,New York,81.891,Normal,Normal,03/11/2015,Second Class,JH-16180,Justin Hirsh,Consumer,United States,New York City,10035,East,FUR-CH-10000422,,,Peel & Stick Add-On Corner Pockets
7006,CA-2015-141740,11/01/2015,Furniture,Chairs,205.16,2,0.1,13.68,New York,102.582,Normal,Normal,05/11/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,10009,East,FUR-CH-10001545,,,Aluminum Screw Posts
1461,CA-2015-119907,12/01/2015,Office Supplies,Binders,55.42,2,0.2,19.40,Washington,27.712,Normal,Normal,08/12/2015,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,98103,West,OFF-BI-10001765,,,Flat Face Poster Frame
1474,US-2015-105676,12/01/2015,Furniture,Furnishings,6.69,4,0.6,-4.01,Texas,1.672,High Discount,Revenue Leakage,02/12/2015,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,77036,Central,FUR-FU-10004270,,,GBC Personal VeloBind Strips
2715,CA-2015-103723,12/01/2015,Office Supplies,Art,13.90,5,0,5.56,Washington,2.78,Normal,Normal,06/12/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,98105,West,OFF-AR-10003251,,,BIC Liqua Brite Liner
3920,US-2015-148817,12/01/2015,Office Supplies,Storage,61.68,4,0,16.65,Virginia,15.42,Normal,Normal,07/12/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,23320,South,OFF-ST-10001321,,,Xerox 203
3921,US-2015-148817,12/01/2015,Office Supplies,Binders,63.96,4,0,30.70,Virginia,15.99,Normal,Normal,07/12/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,23320,South,OFF-BI-10004233,,,Kensington 4 Outlet MasterPiece Compact Power Control Center
6880,CA-2015-137113,12/01/2015,Furniture,Chairs,2003.92,5,0.2,125.25,Washington,400.784,Normal,Normal,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,98105,West,FUR-CH-10001215,,,Bose SoundLink Bluetooth Speaker
6881,CA-2015-137113,12/01/2015,Office Supplies,Paper,32.40,5,0,15.55,Washington,6.48,Normal,Normal,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,98105,West,OFF-PA-10004255,,,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
6882,CA-2015-137113,12/01/2015,Furniture,Tables,1913.40,9,0,401.81,Washington,212.6,Normal,Normal,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,98105,West,FUR-TA-10001705,,,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
6883,CA-2015-137113,12/01/2015,Office Supplies,Storage,146.73,3,0,2.93,Washington,48.91,Normal,Normal,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,98105,West,OFF-ST-10002554,,,Acco Suede Grain Vinyl Round Ring Binder
6884,CA-2015-137113,12/01/2015,Office Supplies,Paper,114.20,5,0,52.53,Washington,22.84,Normal,Normal,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,98105,West,OFF-PA-10002222,,,3M Organizer Strips
8893,CA-2015-111038,12/01/2015,Furniture,Chairs,2676.67,9,0.2,267.67,California,297.408,Normal,Normal,06/12/2015,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,92037,West,FUR-CH-10003973,,,Novimex Fabric Task Chair
9355,CA-2015-110324,12/01/2015,Office Supplies,Paper,19.44,3,0,9.33,Michigan,6.48,Normal,Normal,05/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,49201,Central,OFF-PA-10001826,,,Newell 333
9356,CA-2015-110324,12/01/2015,Office Supplies,Art,3.64,2,0,1.02,Michigan,1.82,Normal,Normal,05/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,49201,Central,OFF-AR-10000823,,,"Master Big Foot Doorstop, Beige"
9357,CA-2015-110324,12/01/2015,Office Supplies,Paper,18.54,2,0,8.71,Michigan,9.27,Normal,Normal,05/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,49201,Central,OFF-PA-10001776,,,DAX Cubicle Frames - 8x10
4857,CA-2015-137526,13/01/2015,Office Supplies,Binders,70.01,3,0.2,24.50,California,23.336,Normal,Normal,17/01/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,90004,West,OFF-BI-10003364,,,Microsoft Wireless Mobile Mouse 4000
4858,CA-2015-137526,13/01/2015,Furniture,Furnishings,77.60,4,0,38.02,California,19.4,Normal,Normal,17/01/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,90004,West,FUR-FU-10001861,,,Hon GuestStacker Chair
4859,CA-2015-137526,13/01/2015,Furniture,Furnishings,464.85,9,0,92.97,California,51.65,Normal,Normal,17/01/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,90004,West,FUR-FU-10004845,,,Logitech Gaming G510s - Keyboard
8535,CA-2015-169677,13/01/2015,Office Supplies,Labels,9.82,2,0,4.81,Georgia,4.91,Normal,Normal,15/01/2015,Second Class,KS-16300,Karen Seio,Corporate,United States,Columbus,31907,South,OFF-LA-10003223,,,Bevis 44 x 96 Conference Tables
468,US-2015-101399,17/01/2015,Furniture,Furnishings,254.74,7,0.6,-312.06,Illinois,36.392,High Discount,Revenue Leakage,24/01/2015,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,60068,Central,FUR-FU-10002918,,,Staples
5327,CA-2015-152681,17/01/2015,Office Supplies,Art,6.68,2,0,2.00,Massachusetts,3.34,Normal,Normal,22/01/2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,1841,East,OFF-AR-10003183,,,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
6067,CA-2015-151547,17/01/2015,Office Supplies,Supplies,88.96,8,0.2,10.01,Tennessee,11.12,Normal,Normal,23/01/2015,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,38134,South,OFF-SU-10000898,,,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
6625,CA-2015-141250,19/01/2015,Furniture,Tables,102.44,1,0.3,-13.17,Texas,102.438,Normal,Revenue Leakage,23/01/2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,77590,Central,FUR-TA-10002855,,,Xerox 1952
6626,CA-2015-141250,19/01/2015,Furniture,Chairs,199.30,4,0.3,-8.54,Texas,49.826,Normal,Revenue Leakage,23/01/2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,77590,Central,FUR-CH-10004875,,,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
2037,CA-2015-119214,23/01/2015,Office Supplies,Paper,29.04,3,0,13.94,Montana,9.68,Normal,Normal,27/01/2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,59715,West,OFF-PA-10002893,,,Tennsco Regal Shelving Units
2038,CA-2015-119214,23/01/2015,Office Supplies,Labels,14.62,2,0,6.87,Montana,7.31,Normal,Normal,27/01/2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,59715,West,OFF-LA-10003077,,,Novimex Fabric Task Chair
7834,CA-2015-128958,24/01/2015,Office Supplies,Art,13.12,5,0.2,2.13,Florida,2.624,Normal,Normal,28/01/2015,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,33407,South,OFF-AR-10004757,,,Maxell LTO Ultrium - 800 GB
8909,CA-2015-109603,26/01/2015,Office Supplies,Paper,182.72,8,0,84.05,California,22.84,Normal,Normal,01/02/2015,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,92553,West,OFF-PA-10003790,,,Newell 325
2537,CA-2015-168746,27/01/2015,Furniture,Chairs,181.99,2,0.3,-54.60,Ohio,90.993,Normal,Revenue Leakage,29/01/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,44105,East,FUR-CH-10000513,,,Plantronics Audio 478 Stereo USB Headset
2538,CA-2015-168746,27/01/2015,Technology,Phones,431.98,4,0.4,-100.79,Ohio,107.994,High Discount,Revenue Leakage,29/01/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,44105,East,TEC-PH-10000895,,,Hon 94000 Series Round Tables
2539,CA-2015-168746,27/01/2015,Technology,Phones,155.37,1,0.4,-36.25,Ohio,155.37,High Discount,Revenue Leakage,29/01/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,44105,East,TEC-PH-10002555,,,GBC Instant Report Kit
9413,CA-2015-164777,27/01/2015,Furniture,Chairs,2803.92,5,0.2,0.00,California,560.784,Normal,Normal,29/01/2015,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,90036,West,FUR-CH-10002024,,,Novimex High-Tech Fabric Mesh Task Chair
9640,CA-2015-116638,28/01/2015,Furniture,Tables,4297.64,13,0.4,-1862.31,North Carolina,330.588,High Discount,Revenue Leakage,31/01/2015,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,28027,South,FUR-TA-10000198,,,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
1713,CA-2015-145401,30/01/2015,Office Supplies,Paper,14.30,6,0.2,5.01,Texas,2.384,Normal,Normal,04/02/2015,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,77070,Central,OFF-PA-10004405,,,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
2709,CA-2015-121797,30/01/2015,Furniture,Furnishings,227.36,7,0,81.85,California,32.48,Normal,Normal,06/02/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,90049,West,FUR-FU-10001876,,,"Plantronics CS 50-USB - headset - Convertible, Monaural"
2710,CA-2015-121797,30/01/2015,Technology,Machines,1919.98,3,0.2,216.00,California,639.992,Normal,Normal,06/02/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,90049,West,TEC-MA-10000488,,,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
93,CA-2015-149587,31/01/2015,Office Supplies,Paper,12.96,2,0,6.22,Minnesota,6.48,Normal,Normal,05/02/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,55407,Central,OFF-PA-10003177,,,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
94,CA-2015-149587,31/01/2015,Furniture,Furnishings,53.34,3,0,16.54,Minnesota,17.78,Normal,Normal,05/02/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,55407,Central,FUR-FU-10003799,,,Fellowes Basic Home/Office Series Surge Protectors
95,CA-2015-149587,31/01/2015,Office Supplies,Binders,32.96,2,0,16.15,Minnesota,16.48,Normal,Normal,05/02/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,55407,Central,OFF-BI-10002852,,,Xerox 1939
213,CA-2015-146262,01/02/2015,Office Supplies,Labels,23.68,2,0.2,8.88,Ohio,11.84,Normal,Normal,09/01/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,44256,East,OFF-LA-10004544,,,Computer Printout Paper with Letter-Trim Perforations
214,CA-2015-146262,01/02/2015,Furniture,Bookcases,452.45,5,0.5,-244.32,Ohio,90.49,High Discount,Revenue Leakage,09/01/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,44256,East,FUR-BO-10004695,,,ClearSounds CSC500 Amplified Spirit Phone Corded phone
215,CA-2015-146262,01/02/2015,Technology,Phones,62.98,3,0.4,-14.70,Ohio,20.994,High Discount,Revenue Leakage,09/01/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,44256,East,TEC-PH-10002844,,,Magna Visual Magnetic Picture Hangers
216,CA-2015-146262,01/02/2015,Technology,Machines,1188.00,9,0.7,-950.40,Ohio,132,High Discount,Revenue Leakage,09/01/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,44256,East,TEC-MA-10000864,,,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
217,CA-2015-146262,01/02/2015,Technology,Accessories,89.58,2,0.2,4.48,Ohio,44.792,Normal,Normal,09/01/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,44256,East,TEC-AC-10000109,,,Alphabetical Labels for Top Tab Filing
2487,CA-2015-104514,01/02/2015,Office Supplies,Storage,85.52,2,0,22.24,Delaware,42.76,Normal,Normal,04/01/2015,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,19711,East,OFF-ST-10001837,,,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
2488,CA-2015-104514,01/02/2015,Office Supplies,Art,9.84,3,0,2.66,Delaware,3.28,Normal,Normal,04/01/2015,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,19711,East,OFF-AR-10001473,,,Avery 52
2489,CA-2015-104514,01/02/2015,Office Supplies,Paper,20.04,3,0,9.62,Delaware,6.68,Normal,Normal,04/01/2015,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,19711,East,OFF-PA-10004285,,,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
118,CA-2015-110457,03/02/2015,Furniture,Tables,787.53,3,0,165.38,Washington,262.51,Normal,Normal,06/03/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,98103,West,FUR-TA-10001768,,,Tops White Computer Printout Paper
1128,CA-2015-105970,03/02/2015,Office Supplies,Art,10.16,1,0,2.64,Indiana,10.16,Normal,Normal,07/03/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,47374,Central,OFF-AR-10003156,,,Translucent Push Pins by OIC
1129,CA-2015-105970,03/02/2015,Office Supplies,Envelopes,101.88,6,0,50.94,Indiana,16.98,Normal,Normal,07/03/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,47374,Central,OFF-EN-10001532,,,Avery 507
2769,US-2015-122140,04/02/2015,Office Supplies,Appliances,32.19,2,0.8,-80.48,Texas,16.096,High Discount,Revenue Leakage,07/04/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,75220,Central,OFF-AP-10001242,,,GBC Standard Plastic Binding Systems Combs
2770,US-2015-122140,04/02/2015,Technology,Accessories,50.12,7,0.2,-0.63,Texas,7.16,Normal,Revenue Leakage,07/04/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,75220,Central,TEC-AC-10003038,,,Hon 2111 Invitation Series Straight Table
2771,US-2015-122140,04/02/2015,Technology,Accessories,47.98,3,0.2,1.80,Texas,15.992,Normal,Normal,07/04/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,75220,Central,TEC-AC-10003289,,,Global Super Steno Chair
